,p,freq,freq.pred,pred.lwr,pred.upr,SE ,SD,z statistic,adj pvalue,outside of CI mean,model,Kingdom,Phylum,Class,Order,Family,Genus,Species
fb9b3a9f4b5279f884b1fb750f21814f,0.000526895,0.195599022,0.027734243,0.0131986,0.057347707,0.011,0.316,17.367,9.86E-58,1.38E-01,above,d__Bacteria,Planctomycetota,Pla3_lineage,Pla3_lineage,Pla3_lineage,NA,NA
eaa1c942765d31c65f8228232f6d57c8,0.000528117,0.102689487,0.02779776,0.013239769,0.057431545,0.011,0.316,9.109,1.17E-15,4.53E-02,above,d__Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,NA,NA
f7553c78b10bd60e4d60f18e9d62b0a8,0.000531785,0.183374083,0.027988289,0.013363401,0.057682887,0.011,0.317,16.219,2.08E-50,1.26E-01,above,d__Bacteria,Myxococcota,Polyangia,Nannocystales,Nannocystaceae,NA,NA
69516f944770c0271919cb94f5da83ce,0.000540342,0.070904645,0.028432722,0.013652599,0.058268367,0.011,0.319,6.230,8.78E-07,1.26E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Nisaeaceae,NA,NA
9fc16b72b25ce88c24607bfe73b942ef,0.000542787,0.075794621,0.028559669,0.013735411,0.058435396,0.011,0.319,6.647,6.97E-08,1.74E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,NA,NA
ae27d149fcac717455bdab91b219fd0c,0.000550122,0.100244499,0.028940417,0.013984326,0.058935821,0.011,0.321,8.742,2.32E-14,4.13E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
782ee750ebfa9e995588c5fd1fcdbc92,0.00055379,0.063569682,0.02913074,0.014109051,0.059185665,0.011,0.322,5.528,4.49E-05,4.38E-03,above,d__Bacteria,Firmicutes,Clostridia,MAT-CR-H4-C10,MAT-CR-H4-C10,NA,NA
f066ac8a2c0d7e1c3b547d116b88f3e5,0.00055379,0.080684597,0.02913074,0.014109051,0.059185665,0.011,0.322,7.017,6.54E-09,2.15E-02,above,d__Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,NA,NA
40dac0535b9d974565e22e85afedfc49,0.000559902,0.083129584,0.029447868,0.014317315,0.059601532,0.012,0.324,7.196,1.99E-09,2.35E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS7_marine_group,NA,NA
c0372592756d964e2aede8a8b639bc2f,0.000561125,0.063569682,0.029511282,0.014359026,0.059684625,0.012,0.324,5.498,5.27E-05,3.89E-03,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA
f42f12378cd3c9be6ee425fc2ecd8a34,0.000561125,0.141809291,0.029511282,0.014359026,0.059684625,0.012,0.324,12.264,7.96E-29,8.21E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NA,NA
783dcaf8796d98934b35c17e24a6f1e5,0.000566015,0.114914425,0.0297649,0.01452606,0.06001673,0.012,0.325,9.902,1.25E-18,5.49E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Ectothiorhodospirales,Ectothiorhodospiraceae,NA,NA
0c0e81aaa151e0c63d5cac7be301290c,0.00056846,0.17603912,0.029891687,0.014609691,0.060182625,0.012,0.326,15.142,5.70E-44,1.16E-01,above,d__Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,NA,NA
695222947f118a4ffc148e8ada48b475,0.000575795,0.08801956,0.030271954,0.014861031,0.060679678,0.012,0.327,7.530,2.02E-10,2.73E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,JTB23,JTB23,NA,NA
834fda5b0336d01be7cd2f664cee49e9,0.000575795,0.08801956,0.030271954,0.014861031,0.060679678,0.012,0.327,7.530,2.02E-10,2.73E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Coleofasciculaceae,NA,NA
e8661c88ecaf18245406e61deef9dca8,0.00057824,0.117359413,0.030398679,0.014944959,0.060845155,0.012,0.328,10.023,4.21E-19,5.65E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,NA,NA
3566b71eb155353ca14fffcbf1ae5711,0.000585575,0.100244499,0.030778764,0.015197181,0.061340968,0.012,0.330,8.516,1.38E-13,3.89E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Arenicellales,Arenicellaceae,NA,NA
58b2be32c44416e1fd5f9cf1ab0fadda,0.000585575,0.078239609,0.030778764,0.015197181,0.061340968,0.012,0.330,6.647,6.98E-08,1.69E-02,above,d__Bacteria,Desulfobacterota,Desulfarculia,Desulfarculales,Desulfarculaceae,NA,NA
9493932b1dd8d62bf2af4dcf49d71775,0.000586797,0.097799511,0.030842098,0.015239281,0.061423514,0.012,0.330,8.301,7.26E-13,3.64E-02,above,d__Bacteria,Planctomycetota,Phycisphaerae,MSBL9,SG8-4,NA,NA
a8814c04067bb83d76c1bc9cb97cd350,0.000586797,0.144254279,0.030842098,0.015239281,0.061423514,0.012,0.330,12.244,9.95E-29,8.28E-02,above,d__Bacteria,Patescibacteria,Parcubacteria,Unclassified Parcubacteria,Unclassified Parcubacteria,NA,NA
0c033cbeb976005a87b25f5dbecfc5ce,0.000589242,0.090464548,0.030968755,0.015323535,0.06158853,0.012,0.331,7.665,7.83E-11,2.89E-02,above,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,NA,NA
b679113cebd0c3daff9ecff786abcba7,0.000611247,0.144254279,0.03210798,0.016084964,0.06306918,0.012,0.336,12.035,9.49E-28,8.12E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Unclassified Cytophagales,NA,NA
6758f801dbdb05eaa5e6a69ab717c52f,0.000625917,0.122249389,0.032866778,0.016595626,0.064051889,0.012,0.339,10.098,2.13E-19,5.82E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,NA,NA
fef135486399391b949d05ccad19370a,0.000630807,0.171149144,0.033119589,0.016766369,0.064378696,0.012,0.340,14.091,4.31E-38,1.07E-01,above,d__Bacteria,Acidobacteriota,Subgroup_22,Subgroup_22,Subgroup_22,NA,NA
8398be83f4a9cea965242964b18bdfb4,0.000656479,0.119804401,0.034445849,0.017666894,0.066088348,0.012,0.346,9.699,7.58E-18,5.37E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,NA,NA
0b1ede5c5d7c3173026e1f21e59313df,0.000666259,0.068459658,0.03495065,0.018011715,0.066737013,0.012,0.348,5.508,5.01E-05,1.72E-03,above,d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA
bcec975b520c85428c4b50ee19a812a7,0.000680929,0.171149144,0.035707396,0.018530698,0.067707361,0.013,0.351,13.643,1.05E-35,1.03E-01,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured,NA,NA
f93bdca099f56277947bc1259b840366,0.000685819,0.090464548,0.035959524,0.018704149,0.068030115,0.013,0.353,7.189,2.08E-09,2.24E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,NA,NA
7c3ca5bd8f4d8c12a75540a42ed2562f,0.000689487,0.075794621,0.036148579,0.018834384,0.068271955,0.013,0.353,6.010,3.15E-06,7.52E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,NA,NA
bc1d4ed76cc02e9e87c8e6b98d842ed5,0.000689487,0.183374083,0.036148579,0.018834384,0.068271955,0.013,0.353,14.540,1.49E-40,1.15E-01,above,d__Bacteria,Latescibacterota,Latescibacterota,Latescibacterota,Latescibacterota,NA,NA
745985903fe7c4a2e2fe3f029413d524,0.000699267,0.146699267,0.03665256,0.019182285,0.068915926,0.013,0.355,11.563,1.38E-25,7.78E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Tenderiales,Tenderiaceae,NA,NA
d8186cbf971dbc9a54ffa7614e8a8304,0.000711491,0.08801956,0.037282196,0.019618378,0.069719001,0.013,0.358,6.887,1.52E-08,1.83E-02,above,d__Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,NA,NA
87d5ee9d88dc5d42e826e93da046220c,0.000720049,0.127139364,0.037722715,0.01992443,0.070279924,0.013,0.360,9.897,1.30E-18,5.69E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,NA,NA
f44cb64e43e6107cc19c5060892bdd75,0.000726161,0.114914425,0.038037258,0.020143426,0.070679972,0.013,0.361,8.914,5.82E-15,4.42E-02,above,d__Bacteria,Chloroflexi,Dehalococcoidia,S085,S085,NA,NA
19689bce160eddc06cb8ccdbd2b21a90,0.000732274,0.100244499,0.038351706,0.020362741,0.071079514,0.013,0.362,7.748,4.33E-11,2.92E-02,above,d__Archaea,Crenarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,NA,NA
ac7fe9714e86e0be9d08a365cb46521b,0.000734719,0.144254279,0.038477459,0.020450555,0.071239191,0.013,0.363,11.134,1.08E-23,7.30E-02,above,d__Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,NA,NA
d26528e05f6926ef36920870394ee47e,0.000745721,0.156479218,0.039043159,0.020846332,0.071956753,0.013,0.365,12.001,1.37E-27,8.45E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,NA,NA
22109043045c42b139ba402ab9258400,0.000750611,0.15403423,0.039294483,0.021022551,0.072275158,0.013,0.366,11.781,1.41E-26,8.18E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,NA,NA
d3f4aa6a1d4a7f5e07c7fdd53faec667,0.000754279,0.119804401,0.039482936,0.021154842,0.072513757,0.013,0.367,9.144,8.73E-16,4.73E-02,above,d__Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,NA,NA
f309c2a2a33b675c5a502356479650db,0.000760391,0.205378973,0.039796949,0.021375565,0.072911034,0.013,0.368,15.622,8.70E-47,1.32E-01,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,NA,NA
3e7b67fd84ea17c5626ad00d6245b7ba,0.000762836,0.105134474,0.039922528,0.021463937,0.07306981,0.013,0.369,7.986,7.69E-12,3.21E-02,above,d__Bacteria,Acidobacteriota,Subgroup_11,Subgroup_11,Subgroup_11,NA,NA
5b2c50122c7c6d9ce6bf21d0334b768b,0.000766504,0.141809291,0.040110867,0.021596583,0.07330783,0.013,0.370,10.750,4.67E-22,6.85E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,NA,NA
702182458fbed000a90adeb42b25ac8f,0.000766504,0.112469438,0.040110867,0.021596583,0.07330783,0.013,0.370,8.526,1.28E-13,3.92E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae1,NA,NA
99594d182f2b1934da3d8fc482747791,0.000775061,0.100244499,0.040550194,0.021906496,0.073862545,0.013,0.371,7.563,1.60E-10,2.64E-02,above,d__Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,NA,NA
bb5c76c83c2779c64f30a53dc50799e5,0.000777506,0.139364303,0.040675682,0.021995146,0.074020865,0.013,0.372,10.501,5.06E-21,6.53E-02,above,d__Bacteria,Entotheonellaeota,Entotheonellia,Entotheonellales,Entotheonellaceae,NA,NA
a7c4c94b0944a2a3c7e5254257aaac3a,0.000799511,0.261613692,0.041804394,0.022795006,0.075442392,0.013,0.376,19.479,1.90E-72,1.86E-01,above,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,NA,NA
0f7985af2082ecbe00a05d28f3490208,0.000815403,0.178484108,0.042618814,0.023374873,0.076465363,0.014,0.379,13.179,2.59E-33,1.02E-01,above,d__Bacteria,Chloroflexi,Anaerolineae,Unclassified Anaerolineae,Unclassified Anaerolineae,NA,NA
374af32ad30803d7d47290fa0f917ee8,0.000821516,0.117359413,0.042931882,0.023598373,0.076858006,0.014,0.381,8.638,5.31E-14,4.05E-02,above,d__Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,NA,NA
f7331e805e691f1e5630cab0d7978b9b,0.000830073,0.17603912,0.04337002,0.023911704,0.077406961,0.014,0.382,12.900,6.53E-32,9.86E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,NA,NA
d1754cb9a9ac9a089366f46507b09134,0.000848411,0.15403423,0.044308264,0.024584789,0.078580409,0.014,0.386,11.183,6.61E-24,7.55E-02,above,d__Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,NA,NA
96e85890a82d0e5de0a9a54316a7184e,0.000883863,0.173594132,0.0461198,0.025892232,0.080838202,0.014,0.393,12.385,2.13E-29,9.28E-02,above,d__Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,NA,NA
3da1471074d1a4075ff6fa5a440e2aeb,0.000893643,0.11002445,0.046618977,0.026254269,0.081458581,0.014,0.395,7.813,2.72E-11,2.86E-02,above,d__Bacteria,Chloroflexi,TK30,TK30,TK30,NA,NA
92ea04e5f99479c6e135a2ccfcb54902,0.000900978,0.183374083,0.046993202,0.026526171,0.081923182,0.014,0.396,12.976,2.72E-32,1.01E-01,above,d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Unclassified Chlamydiales,NA,NA
2dde89227552e06f3773b50433fb792c,0.000908313,0.161369193,0.047367291,0.026798387,0.082387201,0.014,0.397,11.379,9.05E-25,7.90E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,OM182_clade,OM182_clade,NA,NA
a2817112a211a6ba26a7f72e11264cf8,0.000918093,0.141809291,0.047865866,0.027161822,0.083004999,0.014,0.399,9.955,7.81E-19,5.88E-02,above,d__Bacteria,Chloroflexi,KD4-96,KD4-96,KD4-96,NA,NA
9613c0793e5fc1e644367c4c0d2d25a6,0.000940098,0.190709046,0.048986782,0.027981512,0.084391354,0.014,0.403,13.253,1.09E-33,1.06E-01,above,d__Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,NA,NA
78da8631db11afdf67ae1e288dd741cb,0.000949878,0.149144254,0.049484577,0.028346665,0.085005897,0.014,0.405,10.319,2.79E-20,6.41E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1_clade,NA,NA
90810d9cedead835f8e33146d94ac352,0.000952323,0.173594132,0.049608988,0.028438033,0.08515938,0.014,0.405,11.997,1.43E-27,8.84E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,NA,NA
caad7e0ac00f7ec6a297f4ce768ba3c7,0.000958435,0.097799511,0.04991995,0.02866659,0.085542819,0.015,0.407,6.740,3.87E-08,1.23E-02,above,d__Bacteria,AncK6,AncK6,AncK6,AncK6,NA,NA
cc775d5caa088c0562aa2882354c2ac2,0.00096088,0.151589242,0.050044309,0.028758067,0.085696089,0.015,0.407,10.436,9.27E-21,6.59E-02,above,d__Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,NA,NA
d2076241f6022354eb507d614fc873ae,0.00096088,0.112469438,0.050044309,0.028758067,0.085696089,0.015,0.407,7.743,4.48E-11,2.68E-02,above,d__Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,NA,NA
05b924409d216086797f2b74d7057fd5,0.00097066,0.15403423,0.050541593,0.029124285,0.086308563,0.015,0.409,10.559,2.91E-21,6.77E-02,above,d__Bacteria,Chloroflexi,Unclassified Chloroflexi,Unclassified Chloroflexi,Unclassified Chloroflexi,NA,NA
239b0fbc89e90fa925919e7413ff45eb,0.00098044,0.229828851,0.051038638,0.029490989,0.086920079,0.015,0.410,15.688,3.53E-47,1.43E-01,above,d__Bacteria,Bdellovibrionota,Bdellovibrionia,Bacteriovoracales,Bacteriovoracaceae,NA,NA
d3e7cbc8d5eb9619976e0360c266f29f,0.000986553,0.100244499,0.051349169,0.029720422,0.087301794,0.015,0.412,6.824,2.27E-08,1.29E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,NA,NA
0c47fe1a880059c6746b89e7e29e0e63,0.00099022,0.095354523,0.051535443,0.02985817,0.087530647,0.015,0.412,6.481,1.94E-07,7.82E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,NA,NA
e8778f4cb9edb999cc387edb0fc8b828,0.000998778,0.100244499,0.05196995,0.030179838,0.088064122,0.015,0.414,6.789,2.85E-08,1.22E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,BD7-8,BD7-8,NA,NA
2f2c6f170c06f02406f94dd37723ef86,0.001001222,0.161369193,0.052094062,0.030271807,0.088216413,0.015,0.414,10.917,9.21E-23,7.32E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospiraceae,NA,NA
d9649ceed28b3c340e083520f4873f01,0.00102934,0.210268949,0.053520266,0.031331483,0.089963613,0.015,0.419,14.058,6.49E-38,1.20E-01,above,d__Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,NA,NA
2d66d7818b96f9cb0379618312e4d819,0.001036675,0.122249389,0.053891995,0.031608517,0.090418167,0.015,0.420,8.149,2.30E-12,3.18E-02,above,d__Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,NA,NA
dd9004c2826f567cb4f972e0e464fbc1,0.001051345,0.134474328,0.054635047,0.032163303,0.091325763,0.015,0.423,8.910,5.99E-15,4.31E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,NA,NA
cc4e0e515d4ff4c88d843437d89671b3,0.00106357,0.234718826,0.055253847,0.032626339,0.09208057,0.015,0.425,15.476,6.41E-46,1.43E-01,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,HOC36,HOC36,NA,NA
73c82f6264d6887bf1ee80d704327cdd,0.001075795,0.210268949,0.055872273,0.033090008,0.092834009,0.015,0.427,13.796,1.62E-36,1.17E-01,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,NA,NA
b9294188121fecdf6f1755b9546db6e0,0.001101467,0.173594132,0.057169754,0.034065713,0.094411843,0.015,0.431,11.276,2.57E-24,7.92E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,NA,NA
bb9cc69f61aa46a259ae31489a6b6aed,0.001105134,0.173594132,0.057354974,0.034205314,0.094636768,0.015,0.432,11.261,3.02E-24,7.90E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,NA,NA
2949be4bbd57e7e2f39a877b71cde0b2,0.001121027,0.15403423,0.058157208,0.034810857,0.095610079,0.016,0.435,9.931,9.62E-19,5.84E-02,above,d__Bacteria,Gemmatimonadota,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group,PAUC43f_marine_benthic_group,NA,NA
753774047c88126f75e98697bb4d1dc7,0.001184597,0.178484108,0.061359853,0.037242345,0.099481632,0.016,0.445,11.241,3.66E-24,7.90E-02,above,d__Bacteria,Bacteroidota,Rhodothermia,Balneolales,Balneolaceae,NA,NA
e1ff0ed68dc1781268f25b7f5660da11,0.001209046,0.2200489,0.062588964,0.03818125,0.100961709,0.016,0.449,13.740,3.23E-36,1.19E-01,above,d__Bacteria,Patescibacteria,Gracilibacteria,Gracilibacteria,Gracilibacteria,NA,NA
afce0ad404a3eef4db9469201a0331e2,0.001211491,0.146699267,0.062711794,0.038275247,0.101109449,0.016,0.449,9.152,8.17E-16,4.56E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,NA,NA
8e678065c54703abc2af7bfe9daa2750,0.001217604,0.200488998,0.063018803,0.038510325,0.101478587,0.016,0.450,12.481,7.32E-30,9.90E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Unclassified Flavobacteriales,NA,NA
b28a625b7ff4fdb60a03aaf24d503c1e,0.001237164,0.288508557,0.064000608,0.039263362,0.102657815,0.016,0.453,17.840,6.92E-61,1.86E-01,above,d__Bacteria,Planctomycetota,Unclassified Planctomycetota,Unclassified Planctomycetota,Unclassified Planctomycetota,NA,NA
dae605ddfef84e38f75f7c7dd10182ee,0.001240831,0.200488998,0.064184591,0.039404688,0.102878582,0.016,0.454,12.382,2.20E-29,9.76E-02,above,d__Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NA,NA
9dee33e2834aaf6823cb4685fcb6d9c3,0.001303178,0.237163814,0.067307203,0.041813237,0.106615563,0.017,0.463,14.346,1.75E-39,1.31E-01,above,d__Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
8b8f6233505518c3398c6090fe08dd08,0.001316626,0.183374083,0.067979447,0.042334145,0.107417681,0.017,0.465,11.045,2.61E-23,7.60E-02,above,d__Bacteria,Chloroflexi,JG30-KF-CM66,JG30-KF-CM66,JG30-KF-CM66,NA,NA
a79cdf2b7dc8cf36563d3032d4e3186c,0.001356968,0.15403423,0.069993499,0.043899672,0.109815957,0.017,0.471,9.160,7.63E-16,4.42E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,NA,NA
bdf9110e0c2f2167001fb01eed248162,0.001358191,0.256723716,0.070054469,0.043947175,0.109888445,0.017,0.471,15.261,1.16E-44,1.47E-01,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,uncultured,NA,NA
0f331c9f7608aeae5c317aa1b1570d07,0.001381418,0.163814181,0.071212183,0.044850424,0.111263663,0.017,0.475,9.669,9.85E-18,5.26E-02,above,d__Bacteria,Acidobacteriota,Acidobacteriae,PAUC26f,PAUC26f,NA,NA
c0e9873e2ae9aa68b2956e3fe1b9acc6,0.001391198,0.215158924,0.071699244,0.045231117,0.111841542,0.017,0.476,12.662,9.69E-31,1.03E-01,above,d__Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA,NA
ea6432e208b1353372f91c2754826dd2,0.001399756,0.200488998,0.072125229,0.045564403,0.112346626,0.017,0.477,11.768,1.62E-26,8.81E-02,above,d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,SBR1031,NA,NA
02946da54ae1c7181337c190703e1d67,0.001415648,0.28606357,0.072915866,0.046183796,0.113283264,0.017,0.480,16.712,1.71E-53,1.73E-01,above,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,NA,NA
001d3be7a06b8adfe74a5ba9be719e2a,0.001515892,0.166259169,0.077888658,0.050102754,0.119151127,0.018,0.494,9.439,7.24E-17,4.71E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,EPR3968-O8a-Bc78,NA,NA
42d295c89492c7eaf81ad5df8ec68e6f,0.001515892,0.254278729,0.077888658,0.050102754,0.119151127,0.018,0.494,14.436,5.62E-40,1.35E-01,above,d__Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,NA,NA
02f76c51301ccb0896a90bb553b1af4e,0.001542787,0.200488998,0.07921863,0.051157398,0.120713964,0.018,0.497,11.299,2.05E-24,7.98E-02,above,d__Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,uncultured,NA,NA
e4cbb8afc4556b85180eed25785c6c76,0.001545232,0.188264059,0.079339448,0.051253336,0.120855806,0.018,0.497,10.603,1.91E-21,6.74E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Unclassified Bacteroidales,NA,NA
fdeb3a5927d2b44855dd7090521c0788,0.001552567,0.239608802,0.079701817,0.051541212,0.121281097,0.018,0.498,13.468,8.51E-35,1.18E-01,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,NA,NA
0af602c0d0c4b725fbfa76f923da5aee,0.001635697,0.273838631,0.083799473,0.054809756,0.126077042,0.018,0.509,15.062,1.65E-43,1.48E-01,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Spongiibacteraceae,NA,NA
394cc04e6b21ccf5c2e1f4826ce8d2b0,0.001654034,0.127139364,0.084701099,0.055532124,0.12712914,0.018,0.512,6.961,9.40E-09,1.02E-05,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
fa4b244de4f513fbe376b1e03b638860,0.001698044,0.249388753,0.086861661,0.057267624,0.129645785,0.018,0.517,13.507,5.36E-35,1.20E-01,above,d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,NA,NA
ce9cf2e0c19cdf07a85953abe6000545,0.001702934,0.300733496,0.087101433,0.057460608,0.12992469,0.018,0.518,16.268,1.03E-50,1.71E-01,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,NA,NA
e0000c6245bedce2eb655972e1026391,0.001710269,0.163814181,0.087460982,0.057750138,0.130342778,0.019,0.519,8.846,1.01E-14,3.35E-02,above,d__Bacteria,Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),Marinimicrobia_(SAR406_clade),NA,NA
f7de8341684b78a10acff1da3ade42b0,0.001711491,0.151589242,0.087520894,0.0577984,0.130412428,0.019,0.519,8.183,1.77E-12,2.12E-02,above,d__Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup_9,Subgroup_9,NA,NA
faa0334b772310c4157743f2e5b09484,0.001726161,0.224938875,0.088239556,0.058377673,0.131247534,0.019,0.521,12.100,4.71E-28,9.37E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,NS9_marine_group,NA,NA
007f34be8c56408de78c170dac972ece,0.001732274,0.232273839,0.088538844,0.05861911,0.131595118,0.019,0.522,12.477,7.67E-30,1.01E-01,above,d__Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
33a248f761f5de3cde05bc7e7ace3da1,0.001793399,0.193154034,0.091526745,0.061035721,0.135058915,0.019,0.529,10.229,6.41E-20,5.81E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,NA,NA
589c47b7156e1bb12cb23c14e57747e5,0.001844743,0.202933985,0.094029592,0.063068539,0.137951885,0.019,0.535,10.623,1.58E-21,6.50E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unclassified Rhizobiales,NA,NA
98db0bc840e384da66ff38a9351ff1b3,0.001860636,0.246943765,0.094802992,0.063698222,0.13884431,0.019,0.537,12.882,8.01E-32,1.08E-01,above,d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Simkaniaceae,NA,NA
d0070865835257225a4554e5507bf4c6,0.001957213,0.163814181,0.099489796,0.06752896,0.144237546,0.020,0.548,8.371,4.24E-13,1.96E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,SAR11_clade,Clade_II,NA,NA
