"Feature ID"	"Taxon"	"Consensus"
"3d44680f832278176eeefa1da630116a"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__Sedimenticolaceae; g__uncultured"	0.7
"4170ecbe79c7db689e18ef7ad481edd1"	"d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured"	0.6
"4180222b295ead4363ce9aabbe3aa282"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Euzebyales; f__Euzebyaceae; g__uncultured; s__uncultured_bacterium"	0.8
"4356adcdc1585492b1e14373f5b728e2"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__uncultured; s__uncultured_bacterium"	0.6
"435c4c4f511f728b04ba97dced939643"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae1; g__Alcanivorax"	1
"43ae4df4dd4a71c0cf33fab4edc1f3da"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae"	1
"4441c23b0376d208c74676c0290ca323"	"d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales; f__Kapabacteriales; g__Kapabacteriales; s__uncultured_bacterium"	0.6
"45233667104bf4e73671dd1c315930a4"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Ilumatobacteraceae; g__Ilumatobacter; s__uncultured_bacterium"	0.6
"455685cd1922e9ade14564a3978969ae"	"d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__AB-539-J10; g__SCGC-AB-539-J10; s__uncultured_bacterium"	0.9
"456f28ac8025fc3b6772fb90a1e25422"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales; f__Victivallaceae; g__Victivallaceae"	0.6
"45913c603eab18a25a64f31b17f129cd"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__AT-s3-44; f__AT-s3-44; g__AT-s3-44"	0.6
"45bd02c8a93d36cc3c30c500c33f7b30"	"d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales"	0.7
"46c4830071c8fcca110b26a80ddeee45"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Cryomorphaceae; g__uncultured"	1
"477307a4291f173875691216183ec4c3"	"d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia"	0.9
"478dadac9862bd51fc28b8046a4213e0"	"d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales"	1
"47d2a83e38331685d836beae6374b039"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Phormidesmiales; f__Phormidesmiaceae; g__Acrophormium_PCC-7375"	0.9
"4859ebab1f93c949f0cb930fd3196d04"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Providencia"	1
"490bb67cc161f5318455aecd925dac5e"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Lentisphaerales; f__Lentisphaeraceae; g__Lentisphaera; s__uncultured_bacterium"	0.9
"4aaba0e53a3c2cd814d831e8e403675d"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospirillaceae; g__Magnetospirillum"	0.6
"4b460f19d8773ed4fe0d09d061d5f58d"	"d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__uncultured; s__uncultured_bacterium"	0.8
"4b738cc7f4fdf7d3a5c2349e068c0e2a"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales"	1
"4b7f85236c32190690cd369c1e973b28"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Entomoplasmatales; f__Entomoplasmatales_Incertae_Sedis; g__Candidatus_Hepatoplasma"	1
"4c03a6012b66cc577f1c6c89b4eab750"	"d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__uncultured_bacterium"	0.8
"4c0b345787707b61bb82cba031f0caf2"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__P.palmC41; f__P.palmC41; g__P.palmC41"	0.6
"4c39bf1253c2f1cce12b35f5760d662e"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured"	1
"4c9be71e5649d20d953d774211d5032c"	"d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales"	1
"4caf3d4b791cb7ef665353c1838a5145"	"d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured"	0.7
"4d5a5ee526e3928b571bb61bab4ed252"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_bacterium"	0.6
"4fbc620cef2e0e8455b81d2be77beed2"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__pItb-vmat-80; f__pItb-vmat-80; g__pItb-vmat-80"	0.7
"4fc968a76fc8471f22a1f2123e9e78ab"	"d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__OM27_clade; s__uncultured_bacterium"	0.7
"504c7722da75fb043c4719c82da8f7d3"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Defluviicoccales"	0.6
"50e5ccaf882946f2c0fe3d2b149e5c63"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Magnetospiraceae; g__uncultured; s__uncultured_bacterium"	0.6
"51118aad525aae3420ae4d0b3fc1932f"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella"	1
"51e710c8b6095ddbacd67f2d958e5ae3"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cytophagaceae; g__Siphonobacter"	0.6
"5293f360cacdbc75adb2fa402322ab69"	"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium"	0.9
