"id","E1.10.Poc.dami.1.20140728.T","E1.10.Poc.dami.1.20140731.T","E1.10.Sty.pist.1.20140815.T","E1.11.Fun.sp.1.20140730.T","E1.11.Fun.sp.1.20140811.T","E1.11.Lep.tran.1.20140731.T","E1.11.Psa.cont.1.20140730.T","E1.11.Psa.digi.1.20140807.T","E1.14.Phy.lich.1.20140811.T","E1.15.Dip.heli.1.20140726.T","E1.15.Dip.heli.1.20140809.T","E1.15.Dip.heli.1.20140815.T","E1.15.Dip.heli.1.20140905.T","E1.17.Cau.furc.1.20140801.T","E1.17.Ech.lame.1.20140905.T","E1.17.Ech.mamm.1.20140815.T","E1.17.Fav.sp.1.20140805.T","E1.17.Fav.sp.1.20140811.T","E1.17.Fav.sp.2.20140805.T","E1.17.Hyd.exes.1.20140803.T","E1.19.Lob.sp.1.20140730.T","E1.19.Lob.sp.1.20140809.T","E1.19.Sym.sp.1.20140814.T","E1.19.Sym.sp.1.20140815.T","E1.19.Sym.sp.1.20140905.T","E1.2.Tur.pelt.1.20140814.T","E1.2.Tur.reni.1.20140730.T","E1.2.Tur.reni.1.20140814.T","E1.2.Tur.stel.1.20140805.T","E1.3.Por.cyli.1.20140801.T","E1.3.Por.cyli.1.20140815.T","E1.3.Por.loba.1.20140726.T","E1.3.Por.loba.1.20140905.T","E1.4.Pac.rugo.1.20140728.T","E1.4.Pac.rugo.1.20140814.T","E1.4.Pac.spec.1.20140801.T","E1.4.Pac.spec.1.20140811.T","E1.5.Gal.astr.1.20140728.T","E1.5.Gal.astr.1.20140807.T","E1.5.Gal.astr.1.20140814.T","E1.5.Gal.astr.1.20140905.T","E1.6.Acr.humi.1.20140731.T","E1.6.Acr.sp.1.20140905.T","E1.6.Iso.pali.1.20140803.T","E1.6.Iso.pali.1.20140815.T","E1.7.Pav.sp.1.20140905.T","E1.7.Pav.vari.1.20140805.T","E1.7.Pav.vari.1.20140815.T","E1.7.Pav.veno.1.20140809.T","E1.7.Pav.veno.1.20140811.T"
"19b8b947975283b6e940ab6e17502891",0,0,0,0,0,0,0,0,0,33,9,52,10,0,0,0,0,10,8,0,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,140,0,30,0,15
"6581ae5f2fbb143d24e3e977d54b99f7",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
"e11826c8580779acfcb87ba15f5d9276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f938a2257b8b95faccde78d20fdd56f9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a1b60a714117549b980739853c02b4b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"ce7dc113f7309223c85db7874d6d7779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ed7ae1687935d359d79ba47d45018f10",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2497ae0d3d726dc23eafe10d86c2ccd",0,1,0,0,0,0,21,0,0,8,23,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,23,22,1,37,19,0,9,14,0,0,0,17,9,0,0,0,0,7,8,31,1,0,0,10
"0dbd84d0d6a93f1cef1be9d221b85835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"d6fec260ca9014c10cac3fbafe23eeb3",0,0,0,0,0,0,31,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,11,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0
"6050eb0e89d6e4f675c76fbfc108e300",0,0,0,0,1,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,286,0,0,0,23,0,0,0,0,19,0,0,0,0,0,0
"8f0a98e586262f965b8ba84cb7247510",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"0274d97b30c6c6a07596aa004ec461af",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"9aa46547703fb2c1c7666c1d9e551764",0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"260ab8acf07f4739b6ff3595110ca7b6",0,0,0,1,0,0,0,11,47,0,0,0,0,68,0,0,25,0,103,220,0,2,0,0,0,21,0,3,7,0,3,0,21,0,0,0,0,4,13,0,7,0,0,0,0,0,0,0,0,0
"f97d02de42941c037eb8a78f8695c9db",0,0,0,0,0,0,0,0,0,9,8,6,2,0,0,0,0,0,0,0,0,2,0,0,3,0,6,12,0,0,0,0,7,0,0,0,0,28,24,2,6,0,0,6,0,0,7,0,0,0
"e0153538f4b132b32103f43e81db9522",0,0,0,0,0,0,0,0,0,0,9,3,1,0,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7455b41514bd3dd7e8560adc538b358",0,0,0,0,0,0,0,0,0,6,6,0,1,7,0,13,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,28,9,3,0,0,0,0,0,0,0,0,0
"0ba772f61a4341a7d051725f83c78f2e",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,6,0,0,5,0,0,17,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,18,0,0,19,20,16
"82b4f8eb60fcbe9b0f3b4d0f123f8969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
"f7e1c71f0c5a7cf729ec7515f5a1b111",0,0,0,0,0,0,0,0,0,19,0,34,11,0,0,0,9,0,5,0,0,4,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0
"b0669fae1649468f297c83a9eaea043e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"553bc5b0cb94c8181aaf6f24ff5291d5",0,6,0,8,0,5,11,0,101,20,8,1,4,0,0,0,0,74,10,0,16,16,0,0,13,9,10,3,0,0,0,0,0,0,0,0,0,4,0,7,11,0,0,8,0,8,0,6,23,20
"f6f60672c8904df86bd030ad4a9e1e43",0,21,0,53,708,88,9,0,62,76,49,17,53,108,28,104,90,43,84,93,0,63,84,48,30,50,104,127,23,0,29,16,71,0,0,84,32,100,91,80,26,0,0,55,8,58,125,74,54,111
