sequence	16S_rRNA_Count	metadata_NSTI
6571ca2950945de500d6f386fb09548d	1	0.486385
6571e7d06e20d138ffc0b5245fda972d	2	0.022378
65728241ac0c0a526a484da85ffdb3ab	3	0.284585
6573f17c87a5d5e7c2d3d168f69a6f52	1	0.693159
657401e49e707f4556088e4396914442	1	0.332888
6575b3cffc52769838733ce880e8a908	1	1.007088
6575c7205430ba067cc5b4b309b192b7	1	0.463446
6576abfcef779a5ddf65d6a64e723ef1	1	0.149847
6576fc81e78c940c384932aeadbac715	2	0.11578599999999999
65773b144c284303e79d150f6668ab9d	1	0.650517
65789a585dcaa8bf79ba5956f239a8ef	1	0.228039
6578cd648a5e7ed97aae195afc9739e6	1	0.5713229999999999
657a8fac49242c585b49f50a83944913	1	0.12154300000000001
657b90dbea7c85dceb6cb9fdabe39d4a	1	0.293685
657c311ddb0e9c69696ba134071eead4	1	2.748607
657cd95128f43281c904e47ce10388fa	1	0.317404
657cf274d4caa2fb301336dd8bc30870	4	0.14063
657dbd06fae57268e057f9ac8fbb9655	1	0.23581999999999997
657e3138a3eb8be9d5c6fdfbbe5f1b05	1	0.758494
658046123e7dc188385df076047baf54	1	0.72827
65809506de3fcaf01d3cda20bca82017	1	0.56447
658168bdc866a334ffd036146534224e	1	0.083829
6581ae5f2fbb143d24e3e977d54b99f7	4	0.192873
658201cd28d3a9fd31ec3a71d839f06c	5	0.083914
658204c34dc73888598e784aecd30163	1	0.21633200000000002
6582c25914f3b589d8831fa6429ad3a7	1	0.076
6585795eb73881448a9dd1c006684cc7	1	0.257268
6585c29c40b31c89d78bb644e39f1a48	1	0.27215700000000004
6587da1e7415aea6fcd463cb53144881	10	4.000202
65881ab4d89476d8ee31717671c813d0	1	0.645822
6588779041d3d9aa5429004ea7c1035c	1	0.423957
658c02c59dce47fe89b28c69b160be7f	1	0.467412
658c0f246eae756fce880ce949af2866	1	0.63262
658c52395cee5a9549fbd7766a590d27	1	0.11523399999999999
658cd9ab0a1fc8da402bf3f84c1d0494	1	2.212368
658ddc1a2ccf102d2404d2dd77bce47d	1	0.23467
658efc5a4e2e2227975bbff498972c78	1	0.276995
658f131ca932951abb8f9a398e6dbd54	1	0.318836
658f67b707c309e7fb5c3e1e29e14282	1	0.244865
658ff2dbfa2471c6d8c40f6f849b80d1	1	0.9401379999999999
65902198a8fd65a4919df091792db4d5	2	0.592059
65904aad53e7f01aeffe50e893dfe28a	1	0.44488900000000003
65908ec86baedc416a03bb0bfa66814e	1	1.7270720000000002
65913bdd90861a46ca657e952b6749a2	1	0.245209
659158ce11451ce96537b794a15600a7	1	0.326891
6592b57d48e5ba07da8b0518f70109d8	10	6.18518
6593c03037144991686c33e9177a36ab	1	0.277543
659587c353dcb767f96e62eca65664cc	1	0.243644
659653e5201d9e93f3b64ddb23edef5f	1	0.139193
65975cd2cf8b9d5827c1a7abbcf7aae2	1	1.135684
6597a213be6ab69b66a0271379d159fd	2	0.122858
6597e6ca69a6ef4393d8def4acbde6ce	1	0.5606180000000001
6598adb6d64c5121908e0c748bfbffb8	1	0.926775
6598e52d7522b71c45b98bbab0ed188a	1	0.521915
6599f043689bb2c00d52a6dea9c4591a	1	0.101689
659a27df539e10906ea9955b7335be10	1	0.6695949999999999
659a3d187d694b0ff6420e3db3589063	1	1.02518
659adb13fb55a98b4d8393680a501027	1	0.14513
659af29dab35ed2e238bd3e275f502fb	1	0.033176
659bd9b2b741ccd9dacdf65ce11bbb09	1	1.121342
659d49aad8b9c43d9fc45943ef78cb0f	1	0.40524499999999997
659edf822577cab64632f0d7514d0bc5	1	1.361589
659f124eef447c85cc518f29030c1d4a	1	0.58116
65a08649f4f776bf161664bebefd4533	1	0.246416
65a0b5e6165fb65277d5387b11c5258d	1	0.43812399999999996
65a2e48d13068405a5a3c9eb9db0e3b6	1	0.361252
65a3dd6650d71d2531607b333fcea93a	1	1.653109
65a41e13dbcbf450cb25cc0baee6c1a4	1	0.40810100000000005
65a51b0962070f9da4af1df554a99795	1	0.136403
65a53f66a5fdb2ed1727c654c46df262	1	0.533828
65a780d7d408b27efb1f3ae57630cd11	1	0.19443
65a7caf0ea7642489ebf3cae2f9b8c9c	1	0.156193
65a80d7cafc04b8fa04f05a45091c720	1	0.521943
65a8b528e1fc67f452e9cae4af025646	1	1.19787
65a8d4b570eb375458c7e44b05da3ab1	1	0.319292
65a95a5b2000f79c217cea99e15e6221	1	0.544437
65a9baa61f428b6d37b98bf2fedf72cd	2	0.07331499999999999
65aa37e16c8a5ddbcb7fae224016c94c	1	0.857159
65aa7c5fa4925b4c46c961f23e0e587a	1	0.538836
65aac0d4e40cc39fb2b2d6b21833dab6	1	0.472091
65ab6e88aa7b04fafab003779aacdb0d	1	0.44278199999999995
65abaad016382a9ef2c56c9346d714ec	1	1.169063
65acd5c825bb1058ddbe3c3145cf01f6	1	0.5354479999999999
65afbc4f5bc147e1c920fbad51f57164	2	0.178071
65b0357e6796fe37238560a189e80c65	2	0.156725
65b04e962c49031684e0a80e3f8b7ba3	1	1.302503
65b0810b751a138f0be3ac9cbcb6a8c3	1	0.9708049999999999
65b0b123cc1c7365595dff21f736ad44	1	0.11252899999999999
65b1016023a4223396275c1f39cd304a	1	1.408376
65b1be2299fa6f3c3d16b95f154c48f4	1	0.220298
65b1d7af18d4786e6a4e28c8d137ee51	1	0.778067
65b1e0055fffa206f96153d13b7ab23b	1	0.61432
65b28f4b2518bb451c39ba6fbd41e55b	1	0.212775
65b2ff10fe0b4fe7de59d31c4cbfdd4f	1	0.058138999999999996
65b36ea1e7e54506444eb8558818033f	1	0.5941770000000001
65b41affc28a5d9eab30e1bc81673319	1	0.21570300000000003
65b4264b15095ad2c69522753fd8f523	1	0.9153950000000011
65b4c120d80476e2715ca8d98049f78c	1	0.599378
65b6876c53600ee7347a5829fe58ffe4	1	0.608106
65b76356cf70859de653ab00e4ce5d29	1	1.603071
65b7fc1e9feb38dd9889d4d799311051	1	0.253384
65b852755803981ef8190aeb5be922eb	1	0.461346
65b86b138eaf35d0ce5329ec8ada1ca6	1	0.305996
65b921a8fb90942a98f4e73dfcfd2a18	4	0.041607
65b9aaf0bea505f2e82f589e3ca74a09	1	1.566242
65ba67fb35946e6bc46bcb5efeaf67ab	1	0.377931
65bb1d5dbe45b915eeabac9da6a96c9a	2	0.326639
65bb98a2d47c2036fb9d7c9557bf51fa	1	0.297616
65bbd06f1b24f82da30e385bd07b3206	1	0.273266
65bc00a701de656f8c02b9a146e772ab	1	0.37077899999999997
65bc1483b239a005b2f8e7756bf685e9	1	0.321768
65bc27a71db30bd2d85b7943995a066b	1	0.568678
65bcd70e25506da7e0d9372c52229991	1	0.5295300000000001
65bdb315874beb3e45bb115ce0fe1238	1	0.29778899999999997
65bf334e54258e4e209c63411dc62982	1	1.3705969999999998
65c0ebec078b6be397971fa25a0a8adb	1	0.208668
65c1e55e456e2c6683ae50e1e0d5b493	10	4.834194
65c24f6cd190a6ef51499a273fb49f75	1	0.042886
65c2bb2f57a14151cdf499302bbb03f8	1	0.626749
65c35da7d22a3833a7ca8bdb31b4f985	2	0.134402
65c49ca5942ee480c489a04248aae144	1	0.586
65c5082f13d64fea1b149475f387f035	2	0.541636
65c6555bd3364a7a04b1836ad3032f10	1	1.609673
65c72fd6a3e84278a79944a7c5764a8f	1	1.012685
65c775c3603dd2cb13b19b61518be546	1	0.665988
65c87ac71389f95408071ae8bea037b0	1	0.19906500000000002
65c90b97256e3987227693dc1eec023d	1	0.112095
65c9b4f7362a78a28c9a4c110466400d	1	0.665041
65c9eb6a8e08d66ef502050c50ffc455	1	0.293941
65cbc03d86c08dfda0c8ab974e565803	1	0.043486000000000004
65cd5a62ddcbea79c1a89af3070cd99b	1	0.5864659999999999
65ce1dd734930ff213fe2cb8bfc14f94	1	0.068348
65ce235582999353e8d230b39eb8966e	1	0.277461
65cf33398c9e8dc8e3c5d4229f228ca5	1	0.711726
65cf40a9e7726cec527dce6c2e1ffec8	2	0.550508
65d13e253b7c418d8689307baff2267b	1	1.11319
65d1c20dc624910d494a4002da109a01	1	0.139193
65d21bb02d60478797a9588ad3cc64a1	1	0.581997
65d3019a377874e9b66eb78045053ec5	1	0.354559
65d314b156335187fa931d7c7a6df934	1	0.416771
65d37a59a5442b1629c9ea55759196ea	1	1.9968720000000002
65d43b0c3378e815bb6e76da530963cc	1	0.064054
65d493e92e58ddf57a61911406b44b0c	1	0.144099
65d4b264e4b3978cf9508fa890b37cdf	3	0.208796
65d4e25973c0092cc2308b8eb022f9f7	1	0.191629
65d5cdc7aa43c50104fdab11779950ec	3	0.135255
65d79893c4e8432e25e257a0c9cc2ea0	1	2.043385
65d83aa0c6036d29a29738ae03767a38	1	0.12425599999999999
65d96f083e2fb636908e5ae892176f90	1	0.349541
65d9b4c9a493bcef464e0d6686306972	1	0.091875
65da69f7a0dfac5aefa6d4f5bb04c3fc	1	0.437496
65dac2e87df14f8255b940e9db601d56	1	0.279229
65dae370da66551a28194ddfeb4de220	10	3.3206339999999996
65daf8f112ec6204cc2bb9e7d78f4005	1	0.258256
65dedc9c184422dce6074d56dac83c47	2	0.573261
65df9b4c0b1ba84cfdfc084beee73f54	2	0.07812100000000001
65e12b65dd5351e8d30502b04e029ac1	1	1.4847350000000001
65e1a4b44da0bfc3fe5f9de7652e3c8f	1	1.845364
65e39547d453ab5a336b72c9ebb63b73	1	0.578917
65e402e9f1c93cb5f6e7c46e3b69c4b2	1	0.606286
65e50f2d0631cc642242f2d8ef8038d0	1	0.637258
65e5a1914db45b0f5e77f791b57f41cb	1	0.33853099999999997
65e5d264c03a55eab345b87425150d1a	1	0.049131
65e5db62eaaaa5e0c3576e43af90709e	10	4.063555
65e609229928066e43e16edd990a3362	1	1.095911
65e61b43b8056ae3099cff994abfb4ac	1	0.681786
65e6217ab03d2ec0ab797c8e23487ebe	10	3.5495870000000003
65e6a6a070b9b9cff134d0ae70a2ad1f	1	0.131377
65e6e8b9c8485118e5d79969ff034b23	1	0.701724
65e79d5217862bb406cf88e4999b9cbb	1	0.5742689999999999
65e7bb549144a8252cadbdf90ff1284d	1	0.28834299999999996
65e7ea610cc31f406fcfd2b1ed79b42d	1	0.589275
65e821ea75aae3198fb88156467aeeb0	1	0.280977
65e8aa2cb663b77aa21095d9364dcc5a	1	0.12058599999999998
65ea0a3be79f47a49f8122aedd3b681e	1	0.6431140000000001
65eb1ab987a87d10827631f0ff8c42f3	1	0.130851
65ecab86abc9a67b5af4672dbca03d04	10	3.5469209999999998
65ee0070b2ad47db97f998e5f524d959	4	0.09185900000000001
65ee09ab47e77d19ba9398e9be480e4f	1	0.292771
65efa0e239d8582ab92a15b457a99f0b	1	0.47008900000000003
65f0174b2d2dfdf3d3ae47b7c6c41aa1	1	0.33808499999999997
65f03642ce616eea13f4620948e2cdfe	1	0.280058
65f078eccabbe0d3243e90961fa8ff01	1	0.37685100000000005
65f1e803d6db3da678e33c7a529ccc69	1	0.10837000000000001
65f2bcc3a749a9585707c7e42edd9e06	1	0.13505699999999998
65f2e9653e52b34e380353c4c30211c0	1	0.970356
65f36ccace48824e868c39f6b8d98981	1	0.30927
65f540557f143c8c83bc01e8e18364b8	1	0.571034
65f54661ac213d56c163e380ef9635a2	1	0.157553
65f652e806bef35e5bcb4132d0e4cfb1	1	0.981432999999999
65f8789fd90a222a7485b4b54a8e91e0	1	0.21875999999999998
65fb63a1be660068c56634ac483ab577	1	0.146421
65fc073025c7404002ea9e480799a7d5	1	0.043056
65fc1ee09b04591bffbbf3036643c044	1	0.31945500000000004
65fd0def167df427b76e659bb59e110a	1	0.996607
65fd5c0fb600e78e33537fc99dbb8694	1	0.151997
65feca3c3fd88ce2ee942c4990f0eecd	1	0.251334
6600259f03fa564509728fb1a15ecd8b	1	1.773716
6600a2a32d992cfb100874cb0136070c	10	9.445752
6600e6f72816e1d5c9dbf5369c37d985	1	0.285161
660482b92bcf8c0b780dcebd354dba44	2	0.32968400000000003
6604bef5600aad6f66e26b2bce93c121	1	0.12973800000000002
660507e546a6e86b8509e56139984dc9	1	0.659062
6605367418c140e7c8747c1e3a51a122	1	0.263484
660571211d742c943c32c7d9dc889d48	1	0.8243530000000001
660608b107387438765e71fbb318798e	1	1.3293760000000001
66066dad86fd5cdcd0b10d4fce37d55e	1	0.706951
6606d71b6fb89f54e2b2f5cc4cb00c1f	2	0.15828699999999998
6607043439f9ac735938c40976f6639e	1	0.110242
66083daff6a104ef55e2ae1f72b3e7ae	1	0.043994
6608412765bb61d1a3a98c916331e508	1	0.8415530000000001
660952e80f2760386863880fa77fa017	1	0.878136
6609743f3bbd6748a3e94ce7d2a97afb	1	0.23724299999999998
660ab8b23a9d3db38d1a344ff81c0b34	1	0.220492
660b3ba0e33b1c5bfb32588136900909	1	1.045372
660b8f3cfe719e4b7156fc1c5869a884	1	1.723783
660d727bfe26b8210a9c37bb609247d5	3	0.058698
660e62ac49266fdd31fc437c9339e7ef	2	0.353455
660eabe58f0dfa48f5a255f7aaebdfa2	1	1.150511
660f53690aec6d73df7a889b10665ab3	1	0.712811
660f6142afb9d7a8df2e3e7349f287bd	1	0.32113200000000003
66101cf443e9f15fac4daee8647860ed	1	1.608519
661032bfc0b5f21f091926a32b5fbf42	1	0.490382
6610c7304d23608e303705b2541abb33	1	0.41892399999999996
66118c84653c18a414c8f3dbba285961	1	0.146502
6612257a5cfce1ac3dc548c08ce8ea7d	1	0.189691
661241e304ee53b0ba6ff6931d09c1fc	1	0.98875
661315713b0fcd57a907aec16ae05f0a	1	0.42213199999999995
6613c9e422fae51c48d9bcd8bcdc1fb6	1	0.504472
6614324aab8d05f1747688b793759009	1	0.084824
66145ea3fb32f914941dbada2ec50fab	10	7.442206
66161d35cc009677a1778758fff778e6	1	0.255997
6616779a5785959ea92c721b69cd0a91	1	0.59199
66192cd368b81cf2d32c09f32356e03a	1	0.414847
66198635980b46ab65d34c8dc89ae052	5	0.060517999999999995
6619ba98565d7cf752f4587b75fc8cda	1	2.711484
6619c8833d21267826995cebde9e4f0f	1	0.464041
661a57adcd4baa5b875d93ce30c69ddb	2	0.05565
661aab9b4af865d83c6a6238cce33e00	1	1.312815
661bf96dee62f4cfe1d50e7fe9fa1388	1	0.45994700000000005
661c405744f1294877322764c508e578	1	0.471606
661df41432d971a9af346681992d6bb2	1	0.12154300000000001
661f2a99431e40c7df0d2ddfae10b781	1	0.32640399999999997
661faf354d6f7d7e943e30d397a83cf0	1	0.33660100000000004
66203652b6e22460bb1962528cc52130	5	0.064885
6620607f96fa30f093ae55af489130e2	1	0.20855300000000002
6621411f771f87bfd9abab3c503b0803	1	0.232725
6623113fcebd03163c044ed3cbdc6b31	2	0.282047
66235ea8754800db9a3c6ccca5ee8e37	1	0.09258999999999999
662479b06d5a9a6dc90d6b5e7594d490	5	0.239427
6624b56503efe54c08a8f19e6082e980	1	0.569294
66250b855ec4e2a8ef07d4cef5f86ec6	1	0.551199
66284729060d73ac6b0c7b974032e8c6	1	0.6169279999999999
6628c8c9c4bcd9d19db0d9e8a8fd1042	1	0.107378
662933b64ae28c69653a5ead95a73551	1	1.143065
662a333795573519e1fc4b965eec1313	1	1.4750940000000001
662ab7e0153931f7dd4614eca9e1cfe1	1	0.146421
662c8182fb6f949c9cf15ea5e1604033	1	0.547991
662f1aecf5e737b309cdd2f3b825e417	1	1.093205
662f3bb01aa513443148bc41187cb456	1	0.293941
662ffc7103cbf74551ee0995642a7cd4	2	0.366717
66306d841f3d5c13987d916635fc94da	1	0.429605
6630988867916f3bb4b8d9515f49f26e	1	0.276358
6630dd2f70ad30c36c71c5d30b9c6d51	1	0.17610499999999998
66327b886fc656ea73475f828db15d3c	1	0.686109
6633700b6806e35179f588f90cf2b0fb	1	0.387008
6633b9e6f2bdc5680de48fc444e1a873	2	0.584124
6634106d0fba8b1385d9484857b44e48	1	0.29784499999999997
66341fd06d145268c4c9ae65c1826a87	3	0.8491139999999999
6634304f07c2722e68424dc88d348d64	3	0.033194
6634c3a844e4f0d165e980a46cd38801	1	0.5378580000000011
66352fec65a7e2196c3c30f9a93f43fb	2	0.14524700000000001
66362ea7ee51b79dbdce9a7b7f60fca5	1	0.787391
663673112d34a558b47ffa3627eb2797	1	0.06317
6636ca6dc5feaa784f972c5cf1359ed6	1	0.50993
66377b5addea162086401f170e869056	1	0.06897
6638f62c8420093ef324bdf6e4b94185	1	1.069608
66393116fbf0dd5c4e824a0c3299aebf	1	2.725432
663a42ef81659af0117b4950d7db4f9e	2	0.711671
663a4534296a8590a124d9bf73e9c79a	1	0.5721189999999999
663ac45261d36ec57f446ea83ad0007d	1	0.800754
663af66468f80a3f92d288bbffce9fbc	2	0.45316899999999993
663d3033652aa6841927797160143c27	2	0.190052
663d79dc6866fc3271c9da419eb6aa76	1	0.568768
663d9a03cd38c893428193ebb1bfd11d	1	0.596067
663e543a85218bf3e5a9f4373aaa710a	2	0.32521100000000003
663f6ca4690a31fb31bb530fe8214cf5	1	0.45263400000000004
663f773773a81429763b2cf1d401315b	1	1.078915
663f8336b1d022166f21c2b3818c5dee	1	0.824658
663ff39e8614b5fb6e8190d64ab3fbbf	1	0.36495700000000003
66413e8543732e68322b92b40ab85cc6	1	0.9481809999999999
6641a976552b6a22bb34ec6d139a26d7	1	0.341762
6643aac04bbcac0c56782b104082f799	1	0.529578
6643cd34d6e6764b0caaa48a642deb51	1	0.6587029999999999
66440273b6aebc8c1569afd21f4fdc09	1	0.22374899999999998
664435e51871438f88541bc18f0d4beb	1	0.40224099999999996
66445bcd886c366c17ae69ef11fe1d86	1	0.610276
6644ad695194a1b37d948a2104a570ac	1	0.317158
6644dbaab84dc0e32a04b03ceab57aca	10	5.555315
66458d1e032819860b767ea3494fdb1d	1	0.7177520000000001
6646119004e511563323099d03f2fe20	1	0.152305
6646dd0bb42fdb33c753417790a927fe	2	0.718738
6646e8de3edcf237510b398fcda6a40a	1	0.768678
664796494a2ddde63634b6aa9b692cf9	10	6.399780000000001
664844e8a7fb2acbd8cbcc33f0666ab3	1	0.276293
6649ce1ce36f9b9f1b6027e0bede7722	1	0.531625
664b18344251bba0b20cb88e4e425a90	1	0.20496999999999999
664b6d589f884ad8756d02c1640d3dfa	1	0.629851
664b73423e43dfcb5d68b3ac119629a6	1	1.236336
664b84417767e61e2fd6c0f302e0e56e	1	0.607741
664b925f9aacde9ec751f805f803dbff	1	0.543713
664ccea8e982b4a8261cd84e25867d74	2	0.094316
664cf12709c7d624c87fb14c1eb6077c	1	0.339033
664d2f00d0628b16e457e9ad60f56466	1	0.732613
664d3b9ddb797426e9592380460bc3e2	1	0.228548
664dc378ec25418175171aeb06d167bc	1	0.402052
664e0ff62754bafc85c7828a02e093b9	1	1.066654
664ef9d04bf6faae0695b7ef521439f4	1	0.290167
664fbaf8674c9715c1f7df7de13b0e37	2	0.210952
664fe67da325648b1568954b49924837	1	0.24834699999999998
6650410b81b6d0eb4119280133d2db93	1	0.357647
66504adfdfa3cadf160eda20569b9700	1	0.55808
66519510a0fb0739da31c3920c49fa71	1	0.680003
66527b4dfbba69b68634e976c186c214	5	0.140717
665361df4d193f0b5b2975f7be27b5ef	2	0.330219
665415c3ac147d73ea193ff1e5ca33af	5	0.38807800000000003
6654416942d2a262ebdf75cc7531cd41	1	0.284827
6654b5473d9ca959b592a9e764adc773	1	0.9631120000000001
665592ec8292bd73349ab55b7bdc5031	1	0.935988999999999
6655c07f3ec64012319600c7e6963f1b	1	0.511532
6655d423b32406617c063a106899348f	1	0.152356
66566cc932c2ced94ec78bb3d8e4cb9d	1	0.17999600000000002
66577f9fe8e9eb43709e4d3a197a70aa	1	0.109526
6657a2550c72c167fd9799d489c8bbba	1	0.317288
6657dddf532a79473e7befa8cd750d94	1	0.373533
665863544131a673839364606b4cb0a3	2	0.435525
6658e20dd8918d67460a3002c3af1139	1	0.226054
665988d9e00d73f34fba53f117341fdb	1	1.4832290000000001
665994c1e5ad4198e40826c95a96ea31	1	0.07499600000000001
665a73b07add7a7a450514d11277c9b0	1	0.7137789999999999
665ac58f484e8e2aaedfcc72047c2b08	10	2.856985
665c6f294d1c761dc7c52677069542fa	1	0.22174499999999997
665cd6333bc20c2c0e20ab7dbcb64265	2	0.327544
665cff56268de965c64f1c17cbacf29d	1	0.824658
665d83b62d77dc358e655d9c9c0c62b6	2	0.37785
665d84b594f1355995f84bf7006ed5be	1	0.553925
665e769efe3e5c5037fc0afe852473f8	1	0.621586
665ebf6f4bf4cd0597db7ee708101d45	2	0.458504
665ee7410f7b1a8d4532b8d94bc18ca1	1	1.793596
6660083fa97e654aee3598086c276c07	1	0.322127
6661ae018727b7b800566ba8f44bbd59	1	1.406778
666202b22838cc23ce5d986cc878193e	1	2.104493
6662ddf8573ebbd45d167a567e8e4702	1	1.034931
6663e239fe56e809e946b740a8233039	1	0.535985
666437e760f8ebcb4f5356542f6b58ec	1	0.409883
6665aded467655e9f9a9e6ee89282ea7	1	0.357981
66671715322f3917dc5343f4b8e95e3e	2	0.495281
6667a26a7500f399c1555252a8fb436d	1	0.576491
6667a63734bfa350b97101526b2a5c40	1	1.6436650000000002
66684c0eb9d0133dbe2698af5bec0ec5	1	0.181201
6668910ce0b95e67cf2a46658617429a	1	0.263644
6669eaba2a6c405d76e18594fe6df6e9	2	0.916341
666a2674d954aeb86db0cdc7f80aba86	1	0.605358
666b1bd1222b4b8056be4bad9b9a6cc2	1	0.05399299999999999
666b3f32c9cbb3313a5ddc866db0ce6a	2	0.44333199999999995
666c3b1345f638b227b03c70904471ab	1	0.044266
666cd15d95a6e141d394de40106fa997	1	0.074989
666d453ce17b8b17ed5641e01531088c	1	0.31637
666da6f077ee87fe6b482f30e5f5a2d7	2	0.149343
666de1e710fd124fc7512ffa406b24d0	1	0.566416
666e9979758220b877ec36bbd7b60e94	1	0.068263
66718a960e8f510b1a5e6a7084168388	5	0.10118400000000001
6672367e4c6d293d760e1aba13a708a8	1	1.050673
667289d0ccdd945b0e31beca191dbb84	1	0.48173999999999995
66738985d9218ef9b2490dc974cb0f69	1	0.628655
6673d4eecba15fec56bf1a094d25d5f0	1	0.368469
6675b368ee23257440a30c1c0c2d5d7e	1	0.537465
6676851d6714a437995d8da83351dea5	1	0.573627
6676eb29accf15b7abdca58e2a2a07de	1	0.45601099999999994
667720a36ee4967eee5460b26c3a980d	1	0.15184
667726d23815430cf3c8224d09a3dec9	1	1.873677
6677da4896d48463b8028b24b1cb1e59	1	0.706477
667a2936dde34c83891c3eef7e180444	1	0.06637799999999999
667c03782df371d1ce853ab932416dc9	1	0.55808
667c320e926739bb4cb7e27576735618	1	0.251258
667ca44d9db75ac1aae81a9488ff7397	1	1.232892
667d30038f905ed3dc512b783be526ab	1	0.615684
667d7f23946d27530015e7cb29d938f5	1	1.0953110000000001
667e8396fc096a5f65e9492df881cb74	1	0.458758
667f7f63aed572064dcbccd3e0a6bb43	1	1.409815
667f84a41de8ed29c37a363b2b7602ec	1	0.521195
667fb053073bb6604a6b5590de4e3273	1	0.26661599999999996
66803793a6b73f80ba77f07c8f74f885	1	0.349541
6680e2f3c3be54f3a8e825f48aafce10	1	0.589825
6681384acb151b8ab7f61736332af181	1	1.052441
6681a46b5b7b03c95bb245a31e48b81d	7	0.15974000000000002
6681aa8c4bf8551774bde39c7cb659e1	2	0.18529600000000002
66843d89c94cf4fb8d1d235dfdb9d4d5	1	0.482936
6684970a4fe68336b97a89ee5a620bc9	10	3.759156
6685356631ae2a2c800ab95613711104	1	1.023195
6685809224499f8829ad2884551e16d5	1	0.399359
6688f814396c4e90e2c3e78c299eaced	2	0.258492
668929f3500e7be6b4fc584606cce43f	2	0.125436
6689738fb63d2a4aa7918e13d78be756	1	0.5225989999999999
6689e2f5735ef516e17461fd7aeffd14	4	0.22270500000000001
668b58b397181a9abd744dbabb3b9e41	2	0.162376
668ce4d6d75165ffbdb150888f9efeef	1	0.34175
668d14849f4fc875fda9382bb46100b4	1	0.5929369999999999
668d8d4aa9e22356ab973ea057b8dc48	1	1.300251
668e59e24a4868e7dfba8db5490def9f	1	0.584403
668e81fb795442cfa3c5ab7adc1ad5b6	1	0.255452
668e9d5cf457d5b2d8d78a9999426270	1	0.44771099999999997
668e9fb850c74a74183b40c005adc443	1	1.063358
668ff03a75490b639f9c5c494c99bcb6	1	0.542798
668ff7c019a11d47d14b4abc78dd3371	1	1.373418
669022d21c5f37491c8e4a7ed469185a	1	0.47858199999999995
66913fa9ce59d4edd0fe0b163143d3df	1	0.173131
66919789f163610af9c80045cffc7ca6	1	0.42265600000000003
6691992bb025762762bd667c699da743	1	0.5373100000000001
66919fa29de756d04152931ff3f0d708	2	0.428721
66936826ab6983bed68f9767b52e05a5	1	0.045749
6693b74970df7099e1edc293d32c68c0	1	0.05761
66942572a4c626731e0d3c87827fa9de	1	0.24798299999999998
669483e1a208c778b0fa9754a0b101f2	1	0.270424
6694ba521cd957e56591732b8daf7ba4	1	0.795319
6695de04473dfde5e4c97832e99705c9	1	0.373969
6696588c080dd882f0a5eb8195934dec	1	0.684214
66988454eff8c92b241ae90d99a25e3a	1	1.054773
66989fbb4333ca7ea23c9d0bc320605f	1	0.49355
669957a10da18e4776acc17bef44bbe4	1	0.202204
669af0176393077ad1f1b2863234e269	2	0.102521
669b2385e355bd4a8f914da52e64763b	1	0.146421
669b7169e51f649a6062ac1333960be1	1	0.852093
669c697d9471eeb6c0d400a4a93745ac	1	0.5178510000000001
669ee83c7f18d2c11dd880b915b0a0fd	4	0.42151700000000003
669f00a20724c5a14a4dcf011cdd0db1	1	0.800968
66a0a5c6e04d86f1716232511df54bd9	2	0.541352
66a0bb2a1c2f5f9eae0c96d476de9b7e	1	0.20496999999999999
66a1ba2412b33c3848353b03e3f75467	1	1.104842
66a2aa3f202ed20edfefad01999db044	1	0.17879
66a2d1ede293b432a867552f3a477d60	1	0.32703000000000004
66a33ea02b550de429a0c393de213e92	1	0.332888
66a3bf7ad76a2f44ee01fb8b4d6795ba	1	0.04455
66a42b5f06c02eaaa3045ca549266d37	1	0.587913
66a61c5108f36c67766c8b24e95a9589	1	0.13328800000000002
66a65394afeaf80bb38f2c81fdf95f98	1	0.199967
66a6695b1b26eded5604dcbd23c8847d	1	1.22141
66a6efe997929a17ca0937e64a11b31e	5	0.21268
66a70236ff946649e4f863fca3b3c6ab	1	0.915564000000001
66a9a33ac024dda7a37961aaa5c97a10	1	0.128997
66a9cafc90c9cd36ab68a96ec3905665	1	0.043442
66aa1673da2dda7dcee7fce3dee0e320	1	0.377753
66ac501dcb76b71bd4b07c5bbe9e86e8	10	5.834944999999999
66ac667b0b1a2704a297c175c52ecca4	3	0.366141
66ad099f48abbd1a9bb2a9b146ac52f1	1	1.2334049999999999
66aeb7bf6719ea3289dbf4a0db55ecf1	1	0.681277
66aecbf534cf97f3ab1ff8429a74f0fc	1	0.386836
66b035417e51fc062ba8e54a702605f4	1	0.078872
66b0eba419f96deca5065e9c17e14e92	1	0.098953
66b194be21f8e00ad84ea7c53f498ca2	1	2.84915
66b1a0397a81fd2e3e770ef9960ef1ed	1	0.051766
66b1c1fdc59142efe405e4e647ab1846	1	1.682864
66b23a7de7a6cc9495d400a7223edb97	1	0.031876999999999996
66b262976fce1e08ae87bbe36bf8c9dc	1	1.041209
66b49132638609f30859bc493a58ac77	2	0.379773
66b60a0110ee7f73605789e9e0727b22	1	0.8342459999999999
66b7abca758d783bdddb95dfdb215f29	1	0.286416
66b7e1e7c00373c471db32a442eaec8b	1	1.052576
66b8565848d3acfc0764fc68d3ca4d99	1	0.350004
66b8a86e3868e15f32c6b0bfa572625b	1	0.17879
66b91895b79823f0e41d710a5cd2d958	10	4.754048
66b9ddcecc29c3d8375ed747319a14e6	1	0.032449
66ba235e551cdbf627d374587afd51fa	1	0.586134
